kepid,kepoi_name,koi_pdisposition,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_sparprov,koi_vet_stat,koi_vet_date,ra,dec,koi_kepmag
10356840,K05788.01,CANDIDATE,CANDIDATE,242.482719,6.61E-03,-6.61E-03,367.23,1.25E-02,-1.25E-02,4.21E+02,7.00E+01,-7.00E+01,6.12,3.2,-3.2,0.11,3.70E+00,-3.70E+00,0,1.41E+02,-1.41E+02,90,2.67E+01,-2.67E+01,0.7422,1.35E-05,-1.35E-05,0,,,,,,307,4513,-4513,0.0188,5.49E-02,-5.49E-02,1.7,5,-5,282.9,69.6,-69.6,6068,170,-170,4.568,0.343,-0.343,0.829,0.405,-0.405,-0.5,0.34,-0.34,q1_q16_stellar,active,2/13/14,297.833923,47.420731,14.96
10387792,K05789.01,FALSE POSITIVE,FALSE POSITIVE,383.262167,5.50E-03,-5.50E-03,216.1917,1.10E-02,-1.10E-02,4.96E+02,6.74E+01,-6.74E+01,5.96,1.6,-1.6,0.41,1.90E+00,-1.90E+00,0.827,8.11E-01,-8.11E-01,89.84,4.89E-01,-4.89E-01,0.928149,8.88E-06,-8.88E-06,0,,,,,,296,613,-613,0.0232,1.28E-02,-1.28E-02,1.93,1.1,-1.1,202.7,49.3,-49.3,5074,178,-178,4.536,0.238,-0.238,0.761,0.366,-0.366,-0.22,0.4,-0.4,q1_q16_stellar,active,2/13/14,283.463074,47.5546,14.06
10394802,K05790.01,NOT DISPOSITIONED,NOT DISPOSITIONED,178.267264,2.13E-03,-2.13E-03,229.7586,7.26E-03,-7.26E-03,1.58E+03,1.43E+02,-1.43E+02,5.02,1.1,-1.1,0.42,1.30E+00,-1.30E+00,0.751,7.88E-01,-7.88E-01,89.78,5.24E-01,-5.24E-01,0.586623,4.67E-06,-4.67E-06,0,,,,,,195,259,-259,0.0397,1.56E-02,-1.56E-02,3.37,1.3,-1.3,252.4,25,-25,4972,184,-184,4.585,0.137,-0.137,0.777,0.143,-0.143,0.2,0.26,-0.26,q1_q16_stellar,active,12/19/13,287.291321,47.598251,15.518
11559493,K05911.01,CANDIDATE,CANDIDATE,357.411364,9.60E-03,-9.60E-03,311.3694,1.85E-02,-1.85E-02,6.91E+02,1.16E+02,-1.16E+02,3.56,2.9,-2.9,0.08,3.30E+00,-3.30E+00,0,1.52E+02,-1.52E+02,90,1.13E+01,-1.13E+01,1.01473,1.82E-05,-1.82E-05,0,,,,,,781,13656,-13656,0.0241,8.50E-02,-8.50E-02,2.83,10,-10,283,108,-108,6233,279,-279,4.412,0.428,-0.428,1.076,0.816,-0.816,-0.08,0.34,-0.34,q1_q16_stellar,active,2/13/14,292.077881,49.52961,15.388
11598638,K05912.01,NOT DISPOSITIONED,NOT DISPOSITIONED,359.853872,5.44E-03,-5.44E-03,305.6204,1.08E-02,-1.08E-02,2.88E+02,4.15E+01,-4.15E+01,3.42,2,-2,0.2,2.30E+00,-2.30E+00,0.85,1.70E+00,-1.70E+00,89.89,7.91E-01,-7.91E-01,1.04973,1.06E-05,-1.06E-05,0,,,,,,450,2364,-2364,0.0176,1.67E-02,-1.67E-02,2.24,2.1,-2.1,302,128,-128,6495,256,-256,4.379,0.47,-0.47,1.168,0.983,-0.983,-0.1,0.4,-0.4,q1_q16_stellar,active,12/19/13,284.55368,49.6847,13.728
11598894,K05913.01,CANDIDATE,CANDIDATE,89.3654073,9.39E-04,-9.39E-04,208.87943,7.89E-03,-7.89E-03,7.17E+02,1.08E+02,-1.08E+02,2.739,0.646,-0.646,0.709,8.69E-01,-8.69E-01,0.9525,5.50E-02,-5.50E-02,89.45,3.23E-01,-3.23E-01,0.381782,2.68E-06,-2.68E-06,0,,,,,,98.5,51.9,-51.9,0.03115,4.95E-03,-4.95E-03,2.974,0.473,-0.473,391,115,-115,5861,160,-160,4.522,0.383,-0.383,0.875,0.511,-0.511,-0.26,0.3,-0.3,q1_q16_stellar,active,2/13/14,284.748474,49.606258,15.409
11599800,K05914.01,NOT DISPOSITIONED,NOT DISPOSITIONED,422.255872,8.24E-03,-8.24E-03,160.6675,1.59E-02,-1.59E-02,1.41E+03,2.22E+02,-2.22E+02,5.188,0.673,-0.673,1.68,1.00E+00,-1.00E+00,0.9507,2.80E-02,-2.80E-02,89.8,5.29E-02,-5.29E-02,1.13526,1.48E-05,-1.48E-05,0,,,,,,267,61.9,-61.9,0.04319,5.18E-03,-5.18E-03,5.368,0.644,-0.644,277.2,97,-97,6273,272,-272,4.364,0.385,-0.385,1.139,0.791,-0.791,-0.06,0.34,-0.34,q1_q16_stellar,active,12/19/13,285.363892,49.629608,15.17
11599937,K05915.01,NOT DISPOSITIONED,NOT DISPOSITIONED,37.6263904,3.52E-04,-3.52E-04,167.21778,6.92E-03,-6.92E-03,5.12E+02,4.48E+01,-4.48E+01,3.88,1.3,-1.3,0.14,1.60E+00,-1.60E+00,0.66,4.30E+00,-4.30E+00,89.35,7.30E+00,-7.30E+00,0.216956,1.35E-06,-1.35E-06,0,,,,,,58,282,-282,0.0219,2.29E-02,-2.29E-02,2.07,2.2,-2.2,518,140,-140,5870,163,-163,4.545,0.367,-0.367,0.867,0.465,-0.465,-0.2,0.28,-0.28,q1_q16_stellar,active,12/19/13,285.459167,49.661942,15.013
11600299,K05916.01,FALSE POSITIVE,FALSE POSITIVE,100.414752,7.20E-04,-7.20E-04,134.11671,6.14E-03,-6.14E-03,1.00E+02,1.80E+01,-1.80E+01,1.719,0.197,-0.197,0.021,2.29E-01,-2.29E-01,0.49,7.50E+00,-7.50E+00,89.93,1.40E+00,-1.40E+00,0.352653,1.68E-06,-1.68E-06,0,,,,,,394,1856,-1856,0.0092,1.42E-02,-1.42E-02,0.583,0.894,-0.894,211.5,18.5,-18.5,3741,137,-137,4.676,0.096,-0.096,0.579,0.092,-0.092,0.56,0.46,-0.46,q1_q16_stellar,active,2/13/14,285.691101,49.690311,12.124
11601425,K05917.01,NOT DISPOSITIONED,NOT DISPOSITIONED,41.9932815,4.18E-04,-4.18E-04,143.89191,7.81E-03,-7.81E-03,3.38E+02,3.77E+01,-3.77E+01,3.088,0.806,-0.806,0.05,1.00E+00,-1.00E+00,0.2,5.56E+01,-5.56E+01,89.9,3.13E+01,-3.13E+01,0.233398,1.55E-06,-1.55E-06,0,,,,,,104,927,-927,0.0167,3.37E-02,-3.37E-02,1.67,3.4,-3.4,504,144,-144,5766,166,-166,4.498,0.372,-0.372,0.915,0.519,-0.519,-0.06,0.26,-0.26,q1_q16_stellar,active,12/19/13,286.356201,49.690128,14.847
11601633,K05918.01,CANDIDATE,CANDIDATE,94.678376,1.03E-03,-1.03E-03,187.47298,7.06E-03,-7.06E-03,3.84E+02,5.99E+01,-5.99E+01,2.14,1.7,-1.7,0.25,2.10E+00,-2.10E+00,0.913,7.01E-01,-7.01E-01,89.66,1.50E+00,-1.50E+00,0.388338,2.83E-06,-2.83E-06,0,,,,,,155,579,-579,0.022,1.92E-02,-1.92E-02,2.08,1.8,-1.8,353.1,86.9,-86.9,5360,187,-187,4.503,0.304,-0.304,0.866,0.422,-0.422,0.04,0.3,-0.3,q1_q16_stellar,active,2/13/14,286.496857,49.614578,14.258
8516349,K05531.01,FALSE POSITIVE,FALSE POSITIVE,559.286694,7.87E-03,-7.87E-03,228.2885,1.07E-02,-1.07E-02,1.25E+03,2.61E+02,-2.61E+02,4.33,4.4,-4.4,0.39,5.70E+00,-5.70E+00,0.79,3.00E+00,-3.00E+00,89.93,6.94E-01,-6.94E-01,1.18363,1.11E-05,-1.11E-05,0,,,,,,657,4096,-4096,0.0364,7.18E-02,-7.18E-02,2.82,5.6,-5.6,149.8,8.5,-8.5,4386,143,-143,4.586,0.054,-0.054,0.709,0.066,-0.066,0.26,0.32,-0.32,q1_q16_stellar,active,2/13/14,298.514465,44.500278,15.669
8525101,K05532.01,NOT DISPOSITIONED,NOT DISPOSITIONED,24.6778348,2.98E-04,-2.98E-04,136.50308,9.99E-03,-9.99E-03,1.76E+02,2.40E+01,-2.40E+01,4.893,0.525,-0.525,0.091,7.48E-01,-7.48E-01,0.58,4.10E+00,-4.10E+00,89,1.12E+01,-1.12E+01,0.177509,1.43E-06,-1.43E-06,0,,,,,,32,115,-115,0.0125,1.24E-02,-1.24E-02,6.91,6.8,-6.8,1176.3,86.3,-86.3,4995,117,-117,3.118,0.031,-0.031,5.058,0.703,-0.703,-0.28,0.26,-0.26,q1_q16_stellar,active,12/19/13,300.835266,44.560661,13.434
8525286,K05533.01,CANDIDATE,CANDIDATE,113.059801,4.76E-03,-4.76E-03,241.009,2.59E-02,-2.59E-02,3.72E+02,4.00E+01,-4.00E+01,19.03,1.7,-1.7,2.54,1.80E+00,-1.80E+00,0.9289,4.81E-02,-4.81E-02,87.23,1.00E+00,-1.00E+00,0.539121,1.51E-05,-1.51E-05,0,,,,,,19.22,6.2,-6.2,0.02095,1.64E-03,-1.64E-03,4.067,0.318,-0.318,606,268,-268,7566,340,-340,4.151,0.464,-0.464,1.779,1.566,-1.566,0.02,0.42,-0.42,q1_q16_stellar,active,2/13/14,300.901459,44.597328,13.43
8542879,K05534.01,FALSE POSITIVE,FALSE POSITIVE,136.356326,1.77E-03,-1.77E-03,157.094,1.07E-02,-1.07E-02,1.91E+02,3.05E+01,-3.05E+01,3,1.4,-1.4,0.08,1.80E+00,-1.80E+00,0.7,7.60E+00,-7.60E+00,89.84,3.30E+00,-3.30E+00,0.526184,4.55E-06,-4.55E-06,0,,,,,,255,2612,-2612,0.0135,2.84E-02,-2.84E-02,1.56,3.3,-3.3,380,125,-125,6077,215,-215,4.408,0.385,-0.385,1.058,0.691,-0.691,-0.06,0.32,-0.32,q1_q16_stellar,active,2/13/14,283.725098,44.67886,14.254
8546464,K05535.01,NOT DISPOSITIONED,NOT DISPOSITIONED,253.685471,7.85E-03,-7.85E-03,230.1257,2.30E-02,-2.30E-02,9.69E+02,1.09E+02,-1.09E+02,21.6,2.2,-2.2,0.66,2.40E+00,-2.40E+00,0.32,4.70E+00,-4.70E+00,89.79,3.40E+00,-3.40E+00,0.643987,1.33E-05,-1.33E-05,0,,,,,,88,144,-144,0.0285,1.14E-02,-1.14E-02,1.667,0.669,-0.669,159.5,7.7,-7.7,3960,50,-50,4.721,0.06,-0.06,0.537,0.05,-0.05,-0.2,0.1,-0.1,q1_q16_stellar,active,12/19/13,285.702057,44.686989,15.921
8547213,K05536.01,NOT DISPOSITIONED,NOT DISPOSITIONED,392.73966,1.19E-02,-1.19E-02,371.4181,2.16E-02,-2.16E-02,4.12E+02,5.28E+01,-5.28E+01,17.01,3.5,-3.5,0.38,4.00E+00,-4.00E+00,0.41,9.70E+00,-9.70E+00,89.86,4.10E+00,-4.10E+00,1.00432,2.04E-05,-2.04E-05,0,,,,,,164,783,-783,0.0188,1.99E-02,-1.99E-02,1.67,1.8,-1.8,226.6,70.5,-70.5,5701,177,-177,4.558,0.392,-0.392,0.815,0.505,-0.505,-0.3,0.34,-0.34,q1_q16_stellar,active,12/19/13,286.112335,44.657581,15.033
8547366,K05537.01,FALSE POSITIVE,FALSE POSITIVE,128.6682529,7.53E-04,-7.53E-04,142.66521,4.73E-03,-4.73E-03,1.27E+02,1.85E+01,-1.85E+01,2.668,0.807,-0.807,0.169,9.22E-01,-9.22E-01,0.906,5.03E-01,-5.03E-01,89.69,9.56E-01,-9.56E-01,0.626223,2.44E-06,-2.44E-06,0,,,,,,166,417,-417,0.0121,5.12E-03,-5.12E-03,4.57,1.9,-1.9,827,188,-188,7976,360,-360,3.656,0.399,-0.399,3.46,1.538,-1.538,-0.28,0.34,-0.34,q1_q16_stellar,active,2/13/14,286.200684,44.64772,10.719
8547525,K05538.01,FALSE POSITIVE,FALSE POSITIVE,485.57492,1.39E-02,-1.39E-02,327.5214,1.63E-02,-1.63E-02,9.75E+02,1.42E+02,-1.42E+02,4.84,3.2,-3.2,0.34,3.70E+00,-3.70E+00,0.77,2.60E+00,-2.60E+00,89.92,6.80E-01,-6.80E-01,1.12088,2.13E-05,-2.13E-05,0,,,,,,528,2521,-2521,0.0314,3.83E-02,-3.83E-02,2.49,3,-3,186.7,24.4,-24.4,5255,169,-169,4.616,0.161,-0.161,0.727,0.184,-0.184,-0.28,0.42,-0.42,q1_q16_stellar,active,2/13/14,286.282135,44.6651,15.857
9368524,K05661.01,NOT DISPOSITIONED,NOT DISPOSITIONED,229.857445,6.41E-03,-6.41E-03,265.1399,1.67E-02,-1.67E-02,1.74E+03,2.37E+02,-2.37E+02,12.85,2.9,-2.9,0.59,3.20E+00,-3.20E+00,0.43,4.70E+00,-4.70E+00,89.81,2.60E+00,-2.60E+00,0.772043,1.44E-05,-1.44E-05,0,,,,,,129,320,-320,0.039,1.97E-02,-1.97E-02,9.97,5,-5,466,127,-127,6065,203,-203,3.763,0.567,-0.567,2.344,1.269,-1.269,-0.46,0.32,-0.32,q1_q16_stellar,active,12/19/13,300.42334,45.886761,13.868
9390655,K05662.01,NOT DISPOSITIONED,NOT DISPOSITIONED,9.55025571,6.60E-05,-6.60E-05,137.42783,8.10E-03,-8.10E-03,6.28E+02,7.46E+01,-7.46E+01,2.003,0.24,-0.24,0.044,4.61E-01,-4.61E-01,0.1,4.83E+01,-4.83E+01,89.9,7.53E+01,-7.53E+01,0.0730772,3.36E-07,-3.36E-07,0,,,,,,37,165,-165,0.0221,3.33E-02,-3.33E-02,1.37,2.1,-2.1,455.7,38.9,-38.9,3702,119,-119,4.684,0.095,-0.095,0.569,0.09,-0.09,0.56,0.46,-0.46,q1_q16_stellar,active,12/19/13,284.922638,45.973461,15.467
9391817,K05663.01,NOT DISPOSITIONED,NOT DISPOSITIONED,140.885622,1.74E-03,-1.74E-03,243.1317,1.05E-02,-1.05E-02,1.66E+02,1.27E+01,-1.27E+01,10.178,0.944,-0.944,0.23,1.10E+00,-1.10E+00,0.68,1.70E+00,-1.70E+00,89.5,2.30E+00,-2.30E+00,0.535203,4.40E-06,-4.40E-06,0,,,,,,79,167,-167,0.01255,5.14E-03,-5.14E-03,1.312,0.537,-0.537,365.9,99.2,-99.2,6200,198,-198,4.488,0.367,-0.367,0.958,0.516,-0.516,-0.28,0.3,-0.3,q1_q16_stellar,active,12/19/13,285.60675,45.990318,13.06
9394762,K05664.01,NOT DISPOSITIONED,NOT DISPOSITIONED,308.552877,3.10E-03,-3.10E-03,243.75261,5.31E-03,-5.31E-03,8.62E+02,9.56E+01,-9.56E+01,4.21,1,-1,0.32,1.10E+00,-1.10E+00,0.799,7.31E-01,-7.31E-01,89.87,3.16E-01,-3.16E-01,0.902116,6.04E-06,-6.04E-06,0,,,,,,364,581,-581,0.0299,1.10E-02,-1.10E-02,2.97,1.1,-1.1,256.2,76.4,-76.4,5778,189,-189,4.531,0.397,-0.397,0.911,0.54,-0.54,0.07,0.27,-0.27,q1_q16_stellar,active,12/19/13,287.251953,45.9529,14.457
9394953,K05665.01,CANDIDATE,CANDIDATE,100.4952244,8.07E-04,-8.07E-04,153.79419,6.37E-03,-6.37E-03,8.22E+01,9.50E+00,-9.50E+00,2.237,0.266,-0.266,0.02,3.38E-01,-3.38E-01,0.2,3.04E+01,-3.04E+01,89.96,5.50E+00,-5.50E+00,0.451322,2.42E-06,-2.42E-06,0,,,,,,336,2607,-2607,0.0084,1.35E-02,-1.35E-02,1.59,2.6,-2.6,522.8,13.2,-13.2,6018,65,-65,4.036,0.019,-0.019,1.75,0.08,-0.08,-0.2,0.3,-0.3,q1_q16_stellar,active,2/13/14,287.354797,45.948662,11.484
9397862,K05666.01,NOT DISPOSITIONED,NOT DISPOSITIONED,182.455297,2.51E-03,-2.51E-03,282.54107,9.44E-03,-9.44E-03,2.12E+02,3.69E+01,-3.69E+01,2.66,1.1,-1.1,0.04,1.20E+00,-1.20E+00,0,1.63E+02,-1.63E+02,90,1.78E+01,-1.78E+01,0.619709,5.68E-06,-5.68E-06,0,,,,,,528,8112,-8112,0.0134,4.04E-02,-4.04E-02,1.36,4.1,-4.1,332.6,93.2,-93.2,6164,194,-194,4.483,0.374,-0.374,0.927,0.516,-0.516,-0.44,0.3,-0.3,q1_q16_stellar,active,12/19/13,289.022552,45.926022,13.872
9402670,K05667.01,NOT DISPOSITIONED,NOT DISPOSITIONED,0.536569401,5.82E-06,-5.82E-06,132.00347,1.90E-03,-1.90E-03,1.25E+02,9.80E+00,-9.80E+00,1.384,0.423,-0.423,0.1552,9.00E-02,-9.00E-02,0.9478,4.82E-02,-4.82E-02,26.3,1.12E+01,-1.12E+01,0.0133924,9.68E-08,-9.68E-08,0,,,,,,1.0568,0.0479,-0.0479,0.01276,1.18E-03,-1.18E-03,1.455,0.135,-0.135,2402,745,-745,6164,269,-269,4.446,0.389,-0.389,1.045,0.642,-0.642,-0.02,0.34,-0.34,q1_q16_stellar,active,12/19/13,291.285767,45.953651,15.668
9402859,K05668.01,FALSE POSITIVE,FALSE POSITIVE,68.544432,1.84E-03,-1.84E-03,161.4963,3.00E-02,-3.00E-02,1.28E+03,2.77E+02,-2.77E+02,2.05,6.7,-6.7,0.07,7.80E+00,-7.80E+00,0,1.58E+02,-1.58E+02,89.9,3.90E+01,-3.90E+01,0.327853,5.87E-06,-5.87E-06,0,,,,,,253,12416,-12416,0.033,3.69E-01,-3.69E-01,3.6,40.3,-40.3,445.3,0,0,5780,0,0,4.438,0,0,1,0,0,0,0,0,Solar,active,2/13/14,291.359497,45.93539,11.197
10399137,K05791.01,FALSE POSITIVE,FALSE POSITIVE,385.599313,4.07E-03,-4.07E-03,393.82793,7.97E-03,-7.97E-03,2.76E+02,3.78E+01,-3.78E+01,3.98,1.5,-1.5,0.06,1.80E+00,-1.80E+00,0.2,8.35E+01,-8.35E+01,89.99,6.60E+00,-6.60E+00,1.05452,7.42E-06,-7.42E-06,0,,,,,,742,9906,-9906,0.0153,4.06E-02,-4.06E-02,2.26,6,-6,310.6,76.6,-76.6,6205,214,-214,4.194,0.263,-0.263,1.358,0.663,-0.663,-0.22,0.3,-0.3,q1_q16_stellar,active,2/13/14,289.532928,47.596931,13.927
10416390,K05792.01,NOT DISPOSITIONED,NOT DISPOSITIONED,215.736077,1.58E-03,-1.58E-03,330.88744,4.47E-03,-4.47E-03,8.79E+03,2.64E+02,-2.64E+02,7.437,0.256,-0.256,5.13,7.00E+00,-7.00E+00,0.9513,8.80E-02,-8.80E-02,89.6,7.72E-02,-7.72E-02,0.63019,3.08E-06,-3.08E-06,0,,,,,,134.9,13.5,-13.5,0.1294,5.10E-02,-5.10E-02,10.22,4,-4,231.2,19.1,-19.1,4889,204,-204,4.574,0.059,-0.059,0.724,0.103,-0.103,-0.16,0.37,-0.37,q1_q16_stellar,active,12/19/13,296.248596,47.526539,15.705
10419108,K05793.01,FALSE POSITIVE,FALSE POSITIVE,507.46966,1.16E-02,-1.16E-02,251.122,1.46E-02,-1.46E-02,2.07E+02,3.13E+01,-3.13E+01,11.53,1.4,-1.4,0.5,1.60E+00,-1.60E+00,0.819,5.93E-01,-5.93E-01,89.77,5.08E-01,-5.08E-01,1.10667,1.68E-05,-1.68E-05,0,,,,,,201,293,-293,0.01482,5.39E-03,-5.39E-03,1.203,0.438,-0.438,189.1,79.9,-79.9,5227,177,-177,4.541,0.406,-0.406,0.744,0.627,-0.627,-0.44,0.42,-0.42,q1_q16_stellar,active,2/13/14,297.04718,47.51762,12.941
10453009,K05794.01,NOT DISPOSITIONED,NOT DISPOSITIONED,30.9773868,2.45E-04,-2.45E-04,145.641,6.61E-03,-6.61E-03,1.84E+02,2.32E+01,-2.32E+01,2.021,0.299,-0.299,0.027,3.70E-01,-3.70E-01,0.3,1.98E+01,-1.98E+01,89.9,1.08E+01,-1.08E+01,0.220138,1.16E-06,-1.16E-06,0,,,,,,114,692,-692,0.0123,1.97E-02,-1.97E-02,5.09,8.1,-8.1,951,176,-176,5197,193,-193,3.453,0.293,-0.293,3.784,1.372,-1.372,-0.2,0.36,-0.36,q1_q16_stellar,active,12/19/13,283.586121,47.633739,13.785
10459749,K05795.01,CANDIDATE,CANDIDATE,19.1128024,1.52E-04,-1.52E-04,143.6246,6.14E-03,-6.14E-03,3.80E+02,5.59E+01,-5.59E+01,1.58,1.2,-1.2,0.15,1.50E+00,-1.50E+00,0.89,1.00E+00,-1.00E+00,88.88,6.30E+00,-6.30E+00,0.129381,6.87E-07,-6.87E-07,0,,,,,,46,203,-203,0.021,1.91E-02,-1.91E-02,1.67,1.5,-1.5,592,143,-143,5663,181,-181,4.614,0.306,-0.306,0.726,0.347,-0.347,-0.62,0.38,-0.38,q1_q16_stellar,active,2/13/14,287.117615,47.61618,15.952
10470779,K05796.01,CANDIDATE,CANDIDATE,495.87484,1.01E-02,-1.01E-02,241.4822,1.17E-02,-1.17E-02,5.20E+02,7.11E+01,-7.11E+01,7.44,2.2,-2.2,0.24,2.40E+00,-2.40E+00,0.6,4.80E+00,-4.80E+00,89.92,1.00E+00,-1.00E+00,1.25612,1.71E-05,-1.71E-05,0,,,,,,422,1864,-1864,0.0218,1.99E-02,-1.99E-02,2.38,2.2,-2.2,239.6,84.1,-84.1,6092,217,-217,4.471,0.425,-0.425,0.998,0.697,-0.697,-0.06,0.32,-0.32,q1_q16_stellar,active,2/13/14,292.035217,47.684391,14.712
10480952,K05797.01,NOT DISPOSITIONED,NOT DISPOSITIONED,2.037483692,0.00E+00,0.00E+00,131.5450498,0.00E+00,0.00E+00,3.31E+05,0.00E+00,0.00E+00,2.5,0,0,0.679754,0.00E+00,0.00E+00,0.1,0.00E+00,0.00E+00,89.33,0.00E+00,0.00E+00,0.0338149,0.00E+00,0.00E+00,0,,,,,,8.50398871,0,0,0.369518899,0.00E+00,0.00E+00,82.9039,0,0,2220.8,0,0,6456,264,-264,3.906,0.4,-0.4,2.056,0.892,-0.892,-0.28,0.3,-0.3,q1_q16_stellar,active,12/19/13,295.804626,47.670906,12.22
10487228,K05798.01,CANDIDATE,CANDIDATE,318.261118,7.61E-03,-7.61E-03,276.1797,1.84E-02,-1.84E-02,9.05E+02,2.29E+02,-2.29E+02,5.14,1.1,-1.1,1.76,2.00E+00,-2.00E+00,0.9605,4.24E-02,-4.24E-02,89.7,1.29E-01,-1.29E-01,0.857131,1.37E-05,-1.37E-05,0,,,,,,185.3,73.1,-73.1,0.03725,9.07E-03,-9.07E-03,3.086,0.751,-0.751,212.1,23.6,-23.6,5108,174,-174,4.596,0.147,-0.147,0.759,0.161,-0.161,-0.02,0.32,-0.32,q1_q16_stellar,active,2/13/14,297.695251,47.605862,15.714
11601972,K05919.01,CANDIDATE,CANDIDATE,290.197548,4.66E-03,-4.66E-03,264.8778,1.09E-02,-1.09E-02,2.84E+02,2.98E+01,-2.98E+01,13.89,1.4,-1.4,0.44,1.40E+00,-1.40E+00,0.7,1.10E+00,-1.10E+00,89.66,1.00E+00,-1.00E+00,0.920227,9.85E-06,-9.85E-06,0,,,,,,118,177,-177,0.01651,4.98E-03,-4.98E-03,2.682,0.809,-0.809,351,101,-101,6256,289,-289,4.184,0.325,-0.325,1.488,0.847,-0.847,0.06,0.34,-0.34,q1_q16_stellar,active,2/13/14,286.732452,49.683189,13.511
11603298,K05920.01,CANDIDATE,CANDIDATE,471.395065,7.52E-03,-7.52E-03,247.0799,1.08E-02,-1.08E-02,3.55E+02,4.32E+01,-4.32E+01,11.26,2.2,-2.2,0.2,2.40E+00,-2.40E+00,0.2,2.42E+01,-2.42E+01,89.96,4.60E+00,-4.60E+00,1.21505,1.29E-05,-1.29E-05,0,,,,,,318,1755,-1755,0.0175,1.77E-02,-1.77E-02,1.92,1.9,-1.9,264.7,64.3,-64.3,6587,216,-216,4.463,0.334,-0.334,1.008,0.485,-0.485,-0.5,0.34,-0.34,q1_q16_stellar,active,2/13/14,287.651611,49.686501,13.731
11614808,K05921.01,NOT DISPOSITIONED,NOT DISPOSITIONED,175.452309,1.73E-03,-1.73E-03,204.82406,8.60E-03,-8.60E-03,1.55E+02,2.26E+01,-2.26E+01,2.805,0.51,-0.51,0.035,5.91E-01,-5.91E-01,0.3,2.31E+01,-2.31E+01,89.96,3.20E+00,-3.20E+00,0.704417,4.63E-06,-4.63E-06,0,,,,,,461,3517,-3517,0.0115,1.76E-02,-1.76E-02,4.16,6.3,-6.3,591,187,-187,6184,238,-238,3.58,0.658,-0.658,3.304,2.074,-2.074,-0.24,0.34,-0.34,q1_q16_stellar,active,12/19/13,293.960266,49.619312,13.086
11615258,K05922.01,FALSE POSITIVE,FALSE POSITIVE,367.07453,1.16E-02,-1.16E-02,182.84,2.66E-02,-2.66E-02,3.88E+02,5.91E+01,-5.91E+01,6.04,2.6,-2.6,0.36,2.90E+00,-2.90E+00,0.82,1.40E+00,-1.40E+00,89.83,9.19E-01,-9.19E-01,1.03615,2.19E-05,-2.19E-05,0,,,,,,279,1026,-1026,0.0202,1.41E-02,-1.41E-02,2.56,1.8,-1.8,294,107,-107,6292,235,-235,4.35,0.394,-0.394,1.161,0.843,-0.843,-0.06,0.34,-0.34,q1_q16_stellar,active,2/13/14,294.157745,49.614971,14.666
11615521,K05923.01,NOT DISPOSITIONED,NOT DISPOSITIONED,366.68591,6.23E-03,-6.23E-03,315.09121,8.11E-03,-8.11E-03,5.09E+02,7.21E+01,-7.21E+01,3.31,1,-1,0.07,1.50E+00,-1.50E+00,0.1,9.54E+01,-9.54E+01,89.99,6.40E+00,-6.40E+00,1.26862,1.44E-05,-1.44E-05,0,,,,,,859,8268,-8268,0.02,5.69E-02,-5.69E-02,10.8,30.8,-30.8,444,116,-116,5090,244,-244,3.353,0.375,-0.375,4.962,2.546,-2.546,0.32,0.46,-0.46,q1_q16_stellar,active,12/19/13,294.27182,49.633869,13.026
11616434,K05924.01,CANDIDATE,CANDIDATE,291.30524,3.64E-03,-3.64E-03,362.29119,8.23E-03,-8.23E-03,1.29E+03,1.78E+02,-1.78E+02,2.87,2.9,-2.9,0.11,3.80E+00,-3.80E+00,0.4,3.45E+01,-3.45E+01,89.97,3.10E+00,-3.10E+00,0.771253,6.43E-06,-6.43E-06,0,,,,,,743,11460,-11460,0.033,1.45E-01,-1.45E-01,2.7,11.8,-11.8,218.6,19.7,-19.7,5031,178,-178,4.548,0.069,-0.069,0.748,0.124,-0.124,-0.22,0.38,-0.38,q1_q16_stellar,active,2/13/14,294.690857,49.626991,15.789
11651240,K05925.01,NOT DISPOSITIONED,NOT DISPOSITIONED,93.0063392,9.60E-04,-9.60E-04,144.35915,7.91E-03,-7.91E-03,1.52E+02,2.07E+01,-2.07E+01,2.58,1.6,-1.6,0.23,2.00E+00,-2.00E+00,0.924,6.40E-01,-6.40E-01,89.54,2.10E+00,-2.10E+00,0.407134,2.80E-06,-2.80E-06,0,,,,,,115,451,-451,0.0139,1.19E-02,-1.19E-02,2.65,2.3,-2.3,504,113,-113,5518,186,-186,3.973,0.456,-0.456,1.742,0.773,-0.773,0.07,0.27,-0.27,q1_q16_stellar,active,12/19/13,285.408417,49.763641,12.979
